#LIBRARY    JENDL-5
#REACTION   CR-50(N,G)CR-51,SIG
#NUCLEUS    Cr-50
#MF         3
#MT         102
#E,eV        Sig,b        Interpolation
 6.18861062e+05 0.001962 Lin-Lin
 6.18862375e+05 0.002062 Lin-Lin
 6.18863625e+05 0.002173 Lin-Lin
 6.18864938e+05 0.002295 Lin-Lin
 6.18866188e+05 0.002428 Lin-Lin
 6.18867500e+05 0.002576 Lin-Lin
 6.18868750e+05 0.002738 Lin-Lin
 6.18870062e+05 0.002917 Lin-Lin
 6.18871312e+05 0.003114 Lin-Lin
 6.18872562e+05 0.003322 Lin-Lin
 6.18873688e+05 0.003529 Lin-Lin
 6.18874750e+05 0.003755 Lin-Lin
 6.18875875e+05 0.004000 Lin-Lin
 6.18877000e+05 0.004267 Lin-Lin
 6.18878125e+05 0.004558 Lin-Lin
 6.18879250e+05 0.004873 Lin-Lin
 6.18880375e+05 0.005216 Lin-Lin
 6.18881500e+05 0.005587 Lin-Lin
 6.18882625e+05 0.005990 Lin-Lin
 6.18883688e+05 0.006426 Lin-Lin
 6.18884688e+05 0.006824 Lin-Lin
 6.18885812e+05 0.007346 Lin-Lin
 6.18887000e+05 0.007909 Lin-Lin
 6.18888125e+05 0.008518 Lin-Lin
 6.18889312e+05 0.009175 Lin-Lin
 6.18890438e+05 0.009883 Lin-Lin
 6.18891562e+05 0.010644 Lin-Lin
 6.18892750e+05 0.011461 Lin-Lin
 6.18893875e+05 0.012315 Lin-Lin
 6.18895000e+05 0.013204 Lin-Lin
 6.18896062e+05 0.014150 Lin-Lin
 6.18897188e+05 0.015156 Lin-Lin
 6.18898812e+05 0.016780 Lin-Lin
 6.18900438e+05 0.018547 Lin-Lin
 6.18902125e+05 0.020462 Lin-Lin
 6.18903688e+05 0.022445 Lin-Lin
 6.18905312e+05 0.024569 Lin-Lin
 6.18906875e+05 0.026834 Lin-Lin
 6.18908438e+05 0.029239 Lin-Lin
 6.18910562e+05 0.032658 Lin-Lin
 6.18912438e+05 0.035932 Lin-Lin
 6.18914375e+05 0.039379 Lin-Lin
 6.18917250e+05 0.044832 Lin-Lin
 6.18920312e+05 0.050985 Lin-Lin
 6.18928250e+05 0.067391 Lin-Lin
 6.18931625e+05 0.074026 Lin-Lin
 6.18934125e+05 0.078638 Lin-Lin
 6.18936688e+05 0.082817 Lin-Lin
 6.18938812e+05 0.085950 Lin-Lin
 6.18941250e+05 0.088922 Lin-Lin
 6.18943750e+05 0.091371 Lin-Lin
 6.18946312e+05 0.093058 Lin-Lin
 6.18948312e+05 0.093828 Lin-Lin
 6.18950250e+05 0.094067 Lin-Lin
 6.18952625e+05 0.093695 Lin-Lin
 6.18955188e+05 0.092498 Lin-Lin
 6.18957688e+05 0.090509 Lin-Lin
 6.18960250e+05 0.087782 Lin-Lin
 6.18962438e+05 0.084877 Lin-Lin
 6.18965000e+05 0.080979 Lin-Lin
 6.18967500e+05 0.076590 Lin-Lin
 6.18970875e+05 0.070160 Lin-Lin
 6.18975938e+05 0.059801 Lin-Lin
 6.18981375e+05 0.048621 Lin-Lin
 6.18984062e+05 0.043285 Lin-Lin
 6.18986750e+05 0.038209 Lin-Lin
 6.18988750e+05 0.034726 Lin-Lin
 6.18990812e+05 0.031172 Lin-Lin
 6.18992438e+05 0.028662 Lin-Lin
 6.18994000e+05 0.026289 Lin-Lin
 6.18995562e+05 0.024056 Lin-Lin
 6.18997312e+05 0.021819 Lin-Lin
 6.18999062e+05 0.019676 Lin-Lin
 6.19000188e+05 0.018342 Lin-Lin
 6.19001375e+05 0.017083 Lin-Lin
 6.19002562e+05 0.015896 Lin-Lin
 6.19003750e+05 0.014781 Lin-Lin
 6.19004875e+05 0.013734 Lin-Lin
 6.19006188e+05 0.012646 Lin-Lin
 6.19007625e+05 0.011537 Lin-Lin
 6.19008750e+05 0.010766 Lin-Lin
 6.19009812e+05 0.010045 Lin-Lin
 6.19010875e+05 0.009370 Lin-Lin
 6.19011938e+05 0.008741 Lin-Lin
 6.19013062e+05 0.008154 Lin-Lin
 6.19014125e+05 0.007608 Lin-Lin
 6.19015188e+05 0.007100 Lin-Lin
 6.19016250e+05 0.006628 Lin-Lin
 6.19017375e+05 0.006180 Lin-Lin
 6.19018562e+05 0.005747 Lin-Lin
 6.19019688e+05 0.005349 Lin-Lin
 6.19020875e+05 0.004982 Lin-Lin
 6.19022000e+05 0.004645 Lin-Lin
 6.19023188e+05 0.004336 Lin-Lin
 6.19024312e+05 0.004053 Lin-Lin
 6.19025500e+05 0.003793 Lin-Lin
 6.19026625e+05 0.003555 Lin-Lin
 6.19027812e+05 0.003337 Lin-Lin
 6.19028938e+05 0.003138 Lin-Lin
 6.19030188e+05 0.002948 Lin-Lin
 6.19031375e+05 0.002772 Lin-Lin
 6.19032625e+05 0.002611 Lin-Lin
 6.19033812e+05 0.002465 Lin-Lin
 6.19035062e+05 0.002332 Lin-Lin
 6.19036312e+05 0.002210 Lin-Lin
 6.19037500e+05 0.002099 Lin-Lin
 6.19039125e+05 0.001965 Lin-Lin
 6.19040812e+05 0.001847 Lin-Lin
 6.19042438e+05 0.001741 Lin-Lin
 6.19043938e+05 0.001652 Lin-Lin
 6.19045500e+05 0.001571 Lin-Lin
 6.19046500e+05 0.001522 Lin-Lin
 6.19048562e+05 0.001432 Lin-Lin
 6.19050625e+05 0.001353 Lin-Lin
 6.19052688e+05 0.001282 Lin-Lin
 6.19054750e+05 0.001219 Lin-Lin
 6.19056812e+05 0.001163 Lin-Lin
 6.19058812e+05 0.001112 Lin-Lin
 6.19061438e+05 0.001053 Lin-Lin
 6.19064062e+05 0.001001 Lin-Lin
 6.19066688e+05 0.000954 Lin-Lin
 6.19069312e+05 0.000912 Lin-Lin
 6.19073250e+05 0.000855 Lin-Lin
 6.19077125e+05 0.000806 Lin-Lin
 6.19081438e+05 0.000758 Lin-Lin
 6.19084750e+05 0.000724 Lin-Lin
 6.19089750e+05 0.000680 Lin-Lin
 6.19094750e+05 0.000640 Lin-Lin
 6.19099750e+05 0.000605 Lin-Lin
 6.19104750e+05 0.000574 Lin-Lin
 6.19108812e+05 0.000552 Lin-Lin
 6.19113625e+05 0.000527 Lin-Lin
 6.19118438e+05 0.000505 Lin-Lin
 6.19125625e+05 0.000475 Lin-Lin
 6.19132750e+05 0.000449 Lin-Lin
 6.19139938e+05 0.000426 Lin-Lin
 6.19148312e+05 0.000403 Lin-Lin
 6.19155375e+05 0.000386 Lin-Lin
 6.19162438e+05 0.000370 Lin-Lin
 6.19173062e+05 0.000349 Lin-Lin
 6.19183625e+05 0.000332 Lin-Lin
 6.19194250e+05 0.000316 Lin-Lin
 6.19201312e+05 0.000307 Lin-Lin
 6.19213438e+05 0.000293 Lin-Lin
 6.19225500e+05 0.000281 Lin-Lin
 6.19237562e+05 0.000270 Lin-Lin
 6.19249688e+05 0.000260 Lin-Lin
 6.19267812e+05 0.000248 Lin-Lin
 6.19285938e+05 0.000238 Lin-Lin
 6.19305438e+05 0.000228 Lin-Lin
 6.19327812e+05 0.000219 Lin-Lin
 6.19350125e+05 0.000211 Lin-Lin
 6.19372500e+05 0.000204 Lin-Lin
 6.19402250e+05 0.000197 Lin-Lin
 6.19429125e+05 0.000191 Lin-Lin
 6.19465062e+05 0.000185 Lin-Lin
 6.19501000e+05 0.000180 Lin-Lin
 6.19536938e+05 0.000176 Lin-Lin
 6.19584812e+05 0.000171 Lin-Lin
 6.19632750e+05 0.000168 Lin-Lin
 6.19680688e+05 0.000165 Lin-Lin
 6.19752688e+05 0.000162 Lin-Lin
 6.19800625e+05 0.000160 Lin-Lin
 6.19892625e+05 0.000158 Lin-Lin
 6.19995625e+05 0.000158 Lin-Lin
 6.20006688e+05 0.000158 Lin-Lin
 6.20102812e+05 0.000158 Lin-Lin
 6.20198875e+05 0.000159 Lin-Lin
 6.20304875e+05 0.000162 Lin-Lin
 6.20410875e+05 0.000166 Lin-Lin
 6.20501250e+05 0.000170 Lin-Lin
 6.20591562e+05 0.000175 Lin-Lin
 6.20670750e+05 0.000181 Lin-Lin
 6.20749875e+05 0.000188 Lin-Lin
 6.20829938e+05 0.000197 Lin-Lin
 6.20884500e+05 0.000203 Lin-Lin
 6.20939062e+05 0.000211 Lin-Lin
 6.20993625e+05 0.000220 Lin-Lin
 6.21045312e+05 0.000229 Lin-Lin
 6.21094062e+05 0.000240 Lin-Lin
 6.21142812e+05 0.000252 Lin-Lin
 6.21179375e+05 0.000262 Lin-Lin
 6.21215938e+05 0.000274 Lin-Lin
 6.21251125e+05 0.000286 Lin-Lin
 6.21286375e+05 0.000300 Lin-Lin
 6.21321562e+05 0.000316 Lin-Lin
 6.21356750e+05 0.000335 Lin-Lin
 6.21380250e+05 0.000349 Lin-Lin
 6.21411812e+05 0.000370 Lin-Lin
 6.21436188e+05 0.000388 Lin-Lin
 6.21460562e+05 0.000409 Lin-Lin
 6.21484938e+05 0.000433 Lin-Lin
 6.21509312e+05 0.000459 Lin-Lin
 6.21525562e+05 0.000479 Lin-Lin
 6.21546812e+05 0.000508 Lin-Lin
 6.21566500e+05 0.000539 Lin-Lin
 6.21586125e+05 0.000574 Lin-Lin
 6.21599250e+05 0.000600 Lin-Lin
 6.21612375e+05 0.000629 Lin-Lin
 6.21625500e+05 0.000661 Lin-Lin
 6.21638625e+05 0.000696 Lin-Lin
 6.21651375e+05 0.000734 Lin-Lin
 6.21664188e+05 0.000777 Lin-Lin
 6.21677000e+05 0.000825 Lin-Lin
 6.21689750e+05 0.000880 Lin-Lin
 6.21698312e+05 0.000920 Lin-Lin
 6.21709938e+05 0.000982 Lin-Lin
 6.21719375e+05 0.001038 Lin-Lin
 6.21728812e+05 0.001101 Lin-Lin
 6.21738250e+05 0.001172 Lin-Lin
 6.21747688e+05 0.001251 Lin-Lin
 6.21754000e+05 0.001311 Lin-Lin
 6.21761875e+05 0.001393 Lin-Lin
 6.21768938e+05 0.001475 Lin-Lin
 6.21776062e+05 0.001568 Lin-Lin
 6.21783125e+05 0.001671 Lin-Lin
 6.21790250e+05 0.001789 Lin-Lin
 6.21796750e+05 0.001912 Lin-Lin
 6.21802188e+05 0.002026 Lin-Lin
 6.21807625e+05 0.002154 Lin-Lin
 6.21813062e+05 0.002298 Lin-Lin
 6.21818500e+05 0.002460 Lin-Lin
 6.21822125e+05 0.002580 Lin-Lin
 6.21826625e+05 0.002744 Lin-Lin
 6.21830562e+05 0.002906 Lin-Lin
 6.21834500e+05 0.003087 Lin-Lin
 6.21838500e+05 0.003291 Lin-Lin
 6.21842438e+05 0.003521 Lin-Lin
 6.21845062e+05 0.003693 Lin-Lin
 6.21848625e+05 0.003952 Lin-Lin
 6.21851000e+05 0.004144 Lin-Lin
 6.21853375e+05 0.004356 Lin-Lin
 6.21855750e+05 0.004590 Lin-Lin
 6.21858125e+05 0.004850 Lin-Lin
 6.21860500e+05 0.005140 Lin-Lin
 6.21862875e+05 0.005466 Lin-Lin
 6.21865000e+05 0.005796 Lin-Lin
 6.21866938e+05 0.006124 Lin-Lin
 6.21868875e+05 0.006488 Lin-Lin
 6.21870750e+05 0.006894 Lin-Lin
 6.21872688e+05 0.007347 Lin-Lin
 6.21874562e+05 0.007854 Lin-Lin
 6.21876000e+05 0.008275 Lin-Lin
 6.21877438e+05 0.008734 Lin-Lin
 6.21878875e+05 0.009236 Lin-Lin
 6.21880312e+05 0.009777 Lin-Lin
 6.21881688e+05 0.010363 Lin-Lin
 6.21883125e+05 0.011003 Lin-Lin
 6.21884500e+05 0.011702 Lin-Lin
 6.21885938e+05 0.012466 Lin-Lin
 6.21887312e+05 0.013300 Lin-Lin
 6.21888750e+05 0.014212 Lin-Lin
 6.21890125e+05 0.015206 Lin-Lin
 6.21891500e+05 0.016291 Lin-Lin
 6.21892938e+05 0.017473 Lin-Lin
 6.21894312e+05 0.018759 Lin-Lin
 6.21895562e+05 0.020013 Lin-Lin
 6.21896875e+05 0.021363 Lin-Lin
 6.21898125e+05 0.022816 Lin-Lin
 6.21899375e+05 0.024376 Lin-Lin
 6.21900625e+05 0.026051 Lin-Lin
 6.21901875e+05 0.027844 Lin-Lin
 6.21903562e+05 0.030431 Lin-Lin
 6.21905250e+05 0.033252 Lin-Lin
 6.21906938e+05 0.036319 Lin-Lin
 6.21908312e+05 0.038938 Lin-Lin
 6.21909750e+05 0.042045 Lin-Lin
 6.21911250e+05 0.045361 Lin-Lin
 6.21912750e+05 0.048892 Lin-Lin
 6.21914750e+05 0.053935 Lin-Lin
 6.21916500e+05 0.058675 Lin-Lin
 6.21918688e+05 0.065219 Lin-Lin
 6.21920938e+05 0.072229 Lin-Lin
 6.21923188e+05 0.079670 Lin-Lin
 6.21926188e+05 0.090182 Lin-Lin
 6.21929938e+05 0.104059 Lin-Lin
 6.21938188e+05 0.135500 Lin-Lin
 6.21941625e+05 0.147990 Lin-Lin
 6.21943562e+05 0.154611 Lin-Lin
 6.21946562e+05 0.163943 Lin-Lin
 6.21948812e+05 0.170109 Lin-Lin
 6.21951000e+05 0.175433 Lin-Lin
 6.21953375e+05 0.179942 Lin-Lin
 6.21955812e+05 0.183531 Lin-Lin
 6.21957750e+05 0.185437 Lin-Lin
 6.21960250e+05 0.186597 Lin-Lin
 6.21961000e+05 0.186664 Lin-Lin
 6.21962812e+05 0.186288 Lin-Lin
 6.21964938e+05 0.184911 Lin-Lin
 6.21967625e+05 0.181704 Lin-Lin
 6.21970000e+05 0.177646 Lin-Lin
 6.21972188e+05 0.172851 Lin-Lin
 6.21974375e+05 0.167292 Lin-Lin
 6.21976625e+05 0.160777 Lin-Lin
 6.21979625e+05 0.151075 Lin-Lin
 6.21982938e+05 0.139120 Lin-Lin
 6.21988125e+05 0.119617 Lin-Lin
 6.21993062e+05 0.100833 Lin-Lin
 6.21996250e+05 0.089064 Lin-Lin
 6.21999000e+05 0.079705 Lin-Lin
 6.22001000e+05 0.073049 Lin-Lin
 6.22003000e+05 0.066744 Lin-Lin
 6.22005000e+05 0.060813 Lin-Lin
 6.22006625e+05 0.056418 Lin-Lin
 6.22008188e+05 0.052270 Lin-Lin
 6.22009812e+05 0.048368 Lin-Lin
 6.22011375e+05 0.044714 Lin-Lin
 6.22013312e+05 0.040658 Lin-Lin
 6.22015188e+05 0.036943 Lin-Lin
 6.22016438e+05 0.034648 Lin-Lin
 6.22017750e+05 0.032494 Lin-Lin
 6.22019000e+05 0.030477 Lin-Lin
 6.22020250e+05 0.028591 Lin-Lin
 6.22021562e+05 0.026832 Lin-Lin
 6.22022875e+05 0.025091 Lin-Lin
 6.22024250e+05 0.023480 Lin-Lin
 6.22025562e+05 0.021992 Lin-Lin
 6.22026938e+05 0.020619 Lin-Lin
 6.22028312e+05 0.019354 Lin-Lin
 6.22029625e+05 0.018191 Lin-Lin
 6.22031000e+05 0.017123 Lin-Lin
 6.22032312e+05 0.016143 Lin-Lin
 6.22033625e+05 0.015271 Lin-Lin
 6.22034938e+05 0.014471 Lin-Lin
 6.22036250e+05 0.013738 Lin-Lin
 6.22037562e+05 0.013067 Lin-Lin
 6.22038875e+05 0.012453 Lin-Lin
 6.22040188e+05 0.011891 Lin-Lin
 6.22042125e+05 0.011139 Lin-Lin
 6.22043562e+05 0.010662 Lin-Lin
 6.22045062e+05 0.010203 Lin-Lin
 6.22046500e+05 0.009790 Lin-Lin
 6.22048000e+05 0.009419 Lin-Lin
 6.22050250e+05 0.008932 Lin-Lin
 6.22052500e+05 0.008520 Lin-Lin
 6.22054750e+05 0.008171 Lin-Lin
 6.22057000e+05 0.007877 Lin-Lin
 6.22059250e+05 0.007633 Lin-Lin
 6.22061438e+05 0.007431 Lin-Lin
 6.22063688e+05 0.007268 Lin-Lin
 6.22065938e+05 0.007140 Lin-Lin
 6.22068188e+05 0.007043 Lin-Lin
 6.22071562e+05 0.006952 Lin-Lin
 6.22074688e+05 0.006922 Lin-Lin
 6.22075125e+05 0.006922 Lin-Lin
 6.22077750e+05 0.006941 Lin-Lin
 6.22080438e+05 0.006994 Lin-Lin
 6.22083062e+05 0.007083 Lin-Lin
 6.22085688e+05 0.007208 Lin-Lin
 6.22088312e+05 0.007370 Lin-Lin
 6.22091250e+05 0.007598 Lin-Lin
 6.22094188e+05 0.007880 Lin-Lin
 6.22097125e+05 0.008221 Lin-Lin
 6.22100062e+05 0.008626 Lin-Lin
 6.22102938e+05 0.009104 Lin-Lin
 6.22105875e+05 0.009661 Lin-Lin
 6.22107812e+05 0.010081 Lin-Lin
 6.22109812e+05 0.010542 Lin-Lin
 6.22111750e+05 0.011048 Lin-Lin
 6.22113688e+05 0.011601 Lin-Lin
 6.22115625e+05 0.012204 Lin-Lin
 6.22117625e+05 0.012859 Lin-Lin
 6.22119562e+05 0.013569 Lin-Lin
 6.22122188e+05 0.014620 Lin-Lin
 6.22124812e+05 0.015779 Lin-Lin
 6.22127438e+05 0.017051 Lin-Lin
 6.22130125e+05 0.018437 Lin-Lin
 6.22132750e+05 0.019938 Lin-Lin
 6.22135750e+05 0.021799 Lin-Lin
 6.22139000e+05 0.023931 Lin-Lin
 6.22142188e+05 0.026203 Lin-Lin
 6.22147062e+05 0.029849 Lin-Lin
 6.22155875e+05 0.036638 Lin-Lin
 6.22159812e+05 0.039532 Lin-Lin
 6.22163688e+05 0.042202 Lin-Lin
 6.22166812e+05 0.044107 Lin-Lin
 6.22170312e+05 0.045933 Lin-Lin
 6.22172688e+05 0.046933 Lin-Lin
 6.22175000e+05 0.047739 Lin-Lin
 6.22178250e+05 0.048505 Lin-Lin
 6.22181062e+05 0.048836 Lin-Lin
 6.22182562e+05 0.048876 Lin-Lin
 6.22185625e+05 0.048671 Lin-Lin
 6.22188688e+05 0.048083 Lin-Lin
 6.22191250e+05 0.047317 Lin-Lin
 6.22193750e+05 0.046315 Lin-Lin
 6.22196312e+05 0.045096 Lin-Lin
 6.22199875e+05 0.043070 Lin-Lin
 6.22202875e+05 0.041087 Lin-Lin
 6.22206938e+05 0.038177 Lin-Lin
 6.22213688e+05 0.032991 Lin-Lin
 6.22220500e+05 0.027690 Lin-Lin
 6.22224875e+05 0.024471 Lin-Lin
 6.22228312e+05 0.022129 Lin-Lin
 6.22231312e+05 0.020218 Lin-Lin
 6.22234250e+05 0.018445 Lin-Lin
 6.22236500e+05 0.017209 Lin-Lin
 6.22238750e+05 0.016055 Lin-Lin
 6.22241000e+05 0.014964 Lin-Lin
 6.22243375e+05 0.013925 Lin-Lin
 6.22245688e+05 0.012970 Lin-Lin
 6.22248062e+05 0.012095 Lin-Lin
 6.22250375e+05 0.011296 Lin-Lin
 6.22252750e+05 0.010569 Lin-Lin
 6.22255062e+05 0.009907 Lin-Lin
 6.22257438e+05 0.009308 Lin-Lin
 6.22259750e+05 0.008765 Lin-Lin
 6.22262125e+05 0.008274 Lin-Lin
 6.22264438e+05 0.007830 Lin-Lin
 6.22266625e+05 0.007457 Lin-Lin
 6.22269375e+05 0.007028 Lin-Lin
 6.22272188e+05 0.006649 Lin-Lin
 6.22274938e+05 0.006312 Lin-Lin
 6.22277875e+05 0.005998 Lin-Lin
 6.22280938e+05 0.005708 Lin-Lin
 6.22284062e+05 0.005454 Lin-Lin
 6.22287125e+05 0.005230 Lin-Lin
 6.22290438e+05 0.005018 Lin-Lin
 6.22294062e+05 0.004820 Lin-Lin
 6.22297625e+05 0.004650 Lin-Lin
 6.22301250e+05 0.004503 Lin-Lin
 6.22305688e+05 0.004350 Lin-Lin
 6.22308375e+05 0.004271 Lin-Lin
 6.22313688e+05 0.004140 Lin-Lin
 6.22319062e+05 0.004040 Lin-Lin
 6.22324375e+05 0.003966 Lin-Lin
 6.22329812e+05 0.003914 Lin-Lin
 6.22335250e+05 0.003884 Lin-Lin
 6.22341688e+05 0.003874 Lin-Lin
 6.22347438e+05 0.003886 Lin-Lin
 6.22353125e+05 0.003918 Lin-Lin
 6.22358875e+05 0.003968 Lin-Lin
 6.22364438e+05 0.004034 Lin-Lin
 6.22369750e+05 0.004115 Lin-Lin
 6.22375062e+05 0.004211 Lin-Lin
 6.22380438e+05 0.004325 Lin-Lin
 6.22385875e+05 0.004459 Lin-Lin
 6.22391375e+05 0.004616 Lin-Lin
 6.22396938e+05 0.004794 Lin-Lin
 6.22402438e+05 0.004995 Lin-Lin
 6.22408438e+05 0.005241 Lin-Lin
 6.22414938e+05 0.005543 Lin-Lin
 6.22421438e+05 0.005886 Lin-Lin
 6.22427875e+05 0.006274 Lin-Lin
 6.22432812e+05 0.006602 Lin-Lin
 6.22437812e+05 0.006968 Lin-Lin
 6.22442812e+05 0.007369 Lin-Lin
 6.22447812e+05 0.007809 Lin-Lin
 6.22452812e+05 0.008288 Lin-Lin
 6.22457812e+05 0.008810 Lin-Lin
 6.22462812e+05 0.009377 Lin-Lin
 6.22467812e+05 0.009991 Lin-Lin
 6.22471188e+05 0.010426 Lin-Lin
 6.22477812e+05 0.011359 Lin-Lin
 6.22484500e+05 0.012372 Lin-Lin
 6.22492500e+05 0.013683 Lin-Lin
 6.22504500e+05 0.015781 Lin-Lin
 6.22516500e+05 0.017893 Lin-Lin
 6.22524562e+05 0.019199 Lin-Lin
 6.22530562e+05 0.020068 Lin-Lin
 6.22536562e+05 0.020805 Lin-Lin
 6.22542562e+05 0.021380 Lin-Lin
 6.22546562e+05 0.021660 Lin-Lin
 6.22550500e+05 0.021849 Lin-Lin
 6.22554438e+05 0.021946 Lin-Lin
 6.22556375e+05 0.021960 Lin-Lin
 6.22561562e+05 0.021885 Lin-Lin
 6.22567188e+05 0.021626 Lin-Lin
 6.22572375e+05 0.021230 Lin-Lin
 6.22577562e+05 0.020697 Lin-Lin
 6.22583875e+05 0.019886 Lin-Lin
 6.22590188e+05 0.018934 Lin-Lin
 6.22598625e+05 0.017512 Lin-Lin
 6.22617938e+05 0.014043 Lin-Lin
 6.22624625e+05 0.012893 Lin-Lin
 6.22631312e+05 0.011805 Lin-Lin
 6.22637938e+05 0.010792 Lin-Lin
 6.22642938e+05 0.010085 Lin-Lin
 6.22647938e+05 0.009425 Lin-Lin
 6.22653000e+05 0.008811 Lin-Lin
 6.22658000e+05 0.008241 Lin-Lin
 6.22663000e+05 0.007715 Lin-Lin
 6.22668000e+05 0.007230 Lin-Lin
 6.22673000e+05 0.006782 Lin-Lin
 6.22678000e+05 0.006371 Lin-Lin
 6.22683000e+05 0.005992 Lin-Lin
 6.22688000e+05 0.005643 Lin-Lin
 6.22693000e+05 0.005322 Lin-Lin
 6.22698000e+05 0.005026 Lin-Lin
 6.22704688e+05 0.004667 Lin-Lin
 6.22711375e+05 0.004344 Lin-Lin
 6.22718000e+05 0.004053 Lin-Lin
 6.22724375e+05 0.003803 Lin-Lin
 6.22730688e+05 0.003576 Lin-Lin
 6.22737062e+05 0.003369 Lin-Lin
 6.22743375e+05 0.003180 Lin-Lin
 6.22749688e+05 0.003007 Lin-Lin
 6.22756062e+05 0.002848 Lin-Lin
 6.22762375e+05 0.002702 Lin-Lin
 6.22768750e+05 0.002568 Lin-Lin
 6.22775375e+05 0.002438 Lin-Lin
 6.22782062e+05 0.002319 Lin-Lin
 6.22792062e+05 0.002156 Lin-Lin
 6.22802062e+05 0.002012 Lin-Lin
 6.22812125e+05 0.001883 Lin-Lin
 6.22822125e+05 0.001768 Lin-Lin
 6.22832125e+05 0.001664 Lin-Lin
 6.22842125e+05 0.001571 Lin-Lin
 6.22852125e+05 0.001486 Lin-Lin
 6.22862125e+05 0.001409 Lin-Lin
 6.22872125e+05 0.001339 Lin-Lin
 6.22882125e+05 0.001275 Lin-Lin
 6.22895500e+05 0.001198 Lin-Lin
 6.22908812e+05 0.001129 Lin-Lin
 6.22922188e+05 0.001068 Lin-Lin
 6.22935938e+05 0.001011 Lin-Lin
 6.22950125e+05 0.000959 Lin-Lin
 6.22964312e+05 0.000911 Lin-Lin
 6.22978500e+05 0.000869 Lin-Lin
 6.22993875e+05 0.000827 Lin-Lin
 6.23010562e+05 0.000787 Lin-Lin
 6.23027250e+05 0.000751 Lin-Lin
 6.23043938e+05 0.000719 Lin-Lin
 6.23060625e+05 0.000690 Lin-Lin
 6.23085625e+05 0.000652 Lin-Lin
 6.23110688e+05 0.000619 Lin-Lin
 6.23134625e+05 0.000593 Lin-Lin
 6.23158000e+05 0.000570 Lin-Lin
 6.23181375e+05 0.000551 Lin-Lin
 6.23204750e+05 0.000534 Lin-Lin
 6.23228188e+05 0.000520 Lin-Lin
 6.23259875e+05 0.000504 Lin-Lin
 6.23292062e+05 0.000492 Lin-Lin
 6.23324250e+05 0.000483 Lin-Lin
 6.23356438e+05 0.000477 Lin-Lin
 6.23390562e+05 0.000474 Lin-Lin
 6.23408625e+05 0.000473 Lin-Lin
 6.23444438e+05 0.000475 Lin-Lin
 6.23480250e+05 0.000481 Lin-Lin
 6.23516062e+05 0.000490 Lin-Lin
 6.23539875e+05 0.000499 Lin-Lin
 6.23563750e+05 0.000509 Lin-Lin
 6.23587625e+05 0.000522 Lin-Lin
 6.23614688e+05 0.000540 Lin-Lin
 6.23637438e+05 0.000557 Lin-Lin
 6.23660125e+05 0.000578 Lin-Lin
 6.23682812e+05 0.000602 Lin-Lin
 6.23705562e+05 0.000629 Lin-Lin
 6.23727500e+05 0.000661 Lin-Lin
 6.23748062e+05 0.000694 Lin-Lin
 6.23768625e+05 0.000733 Lin-Lin
 6.23789188e+05 0.000777 Lin-Lin
 6.23802875e+05 0.000811 Lin-Lin
 6.23816625e+05 0.000848 Lin-Lin
 6.23830312e+05 0.000889 Lin-Lin
 6.23843750e+05 0.000934 Lin-Lin
 6.23857250e+05 0.000984 Lin-Lin
 6.23870688e+05 0.001039 Lin-Lin
 6.23884188e+05 0.001102 Lin-Lin
 6.23897625e+05 0.001172 Lin-Lin
 6.23908250e+05 0.001234 Lin-Lin
 6.23920500e+05 0.001313 Lin-Lin
 6.23932750e+05 0.001402 Lin-Lin
 6.23941938e+05 0.001477 Lin-Lin
 6.23951062e+05 0.001559 Lin-Lin
 6.23961625e+05 0.001663 Lin-Lin
 6.23969562e+05 0.001750 Lin-Lin
 6.23977438e+05 0.001845 Lin-Lin
 6.23985375e+05 0.001950 Lin-Lin
 6.23993250e+05 0.002065 Lin-Lin
 6.24001938e+05 0.002205 Lin-Lin
 6.24010625e+05 0.002362 Lin-Lin
 6.24019312e+05 0.002538 Lin-Lin
 6.24025125e+05 0.002668 Lin-Lin
 6.24030875e+05 0.002810 Lin-Lin
 6.24036688e+05 0.002964 Lin-Lin
 6.24042000e+05 0.003120 Lin-Lin
 6.24049375e+05 0.003357 Lin-Lin
 6.24054312e+05 0.003532 Lin-Lin
 6.24059250e+05 0.003723 Lin-Lin
 6.24064125e+05 0.003930 Lin-Lin
 6.24069062e+05 0.004157 Lin-Lin
 6.24074000e+05 0.004406 Lin-Lin
 6.24078875e+05 0.004680 Lin-Lin
 6.24083438e+05 0.004956 Lin-Lin
 6.24087938e+05 0.005259 Lin-Lin
 6.24092438e+05 0.005593 Lin-Lin
 6.24096938e+05 0.005962 Lin-Lin
 6.24101500e+05 0.006372 Lin-Lin
 6.24105312e+05 0.006755 Lin-Lin
 6.24108750e+05 0.007136 Lin-Lin
 6.24112250e+05 0.007552 Lin-Lin
 6.24115688e+05 0.008009 Lin-Lin
 6.24119188e+05 0.008511 Lin-Lin
 6.24122625e+05 0.009065 Lin-Lin
 6.24126125e+05 0.009678 Lin-Lin
 6.24129562e+05 0.010359 Lin-Lin
 6.24133062e+05 0.011119 Lin-Lin
 6.24136500e+05 0.011969 Lin-Lin
 6.24138875e+05 0.012593 Lin-Lin
 6.24141188e+05 0.013268 Lin-Lin
 6.24143500e+05 0.013999 Lin-Lin
 6.24145812e+05 0.014793 Lin-Lin
 6.24148125e+05 0.015655 Lin-Lin
 6.24150438e+05 0.016593 Lin-Lin
